banking_id,banked_total,banking_total,banking_date,banking_time_indicator,reconcile_status,restaurant_id,sealed_by
6978,399.48,539.5299999999968,2024-02-12,EOD,Reconciled,20,Emily Middleton
6979,80.62,895.0699999999962,2024-02-13,EOD,Reconciled,20,Michaela Marshall
6980,290.7,738.9999999999962,2024-02-14,EOD,Reconciled,20,Joseph Torres
6981,10.0,-732.4800000000039,2024-02-15,EOD,Reconciled,20,Elizabeth Barnes MD
6982,10.0,-89.17000000000375,2024-02-16,EOD,Reconciled,20,Deborah Martin
6983,188.09,514.8199999999962,2024-02-17,EOD,Reconciled,20,Katie Murphy
6984,1199.31,1276.859999999996,2024-02-18,EOD,Reconciled,20,Maureen Gardner
6985,504.6,580.409999999996,2024-02-19,EOD,Reconciled,20,Dr. Heather Davis DDS
6986,98.62,114.3599999999956,2024-02-20,EOD,Reconciled,20,Shane Roberts
6987,217.3,1099.369999999996,2024-02-21,EOD,Reconciled,20,Joshua Carpenter
6988,1884.86,2948.139999999995,2024-02-22,EOD,Reconciled,20,Duane Brewer
6989,299.12,1804.769999999995,2024-02-23,EOD,Reconciled,20,Mr. John Taylor
6990,1866.2,3349.879999999995,2024-02-24,EOD,Reconciled,20,Michelle Mclaughlin
6991,1414.57,1620.819999999995,2024-02-25,EOD,Reconciled,20,Jennifer Patton
6992,467.51,517.1199999999951,2024-02-26,EOD,Reconciled,20,Rachael Davidson
6993,208.84,211.009999999995,2024-02-27,EOD,Reconciled,20,Leonard Rodriguez
6994,444.5,641.179999999995,2024-02-28,EOD,Reconciled,20,Albert Smith
6995,10.0,-101.470000000005,2024-02-29,EOD,Reconciled,20,Anthony Sanders
6996,150.19,301.6999999999957,2024-03-01,EOD,Reconciled,20,Traci Miller
6997,10.0,-101.0300000000043,2024-03-02,EOD,Reconciled,20,Cameron Graham
6998,340.03,1036.219999999996,2024-03-03,EOD,Reconciled,20,Alicia Cook
6999,219.59,2268.869999999996,2024-03-04,EOD,Reconciled,20,Matthew Cox
7000,881.57,1664.359999999996,2024-03-05,EOD,Reconciled,20,Tanya Payne
7001,2363.06,3179.349999999995,2024-03-06,EOD,Reconciled,20,Michelle Hurst
7002,2235.55,2533.499999999995,2024-03-07,EOD,Reconciled,20,Joseph Riley
7003,373.24,433.3799999999946,2024-03-08,EOD,Reconciled,20,Anthony Rose
7004,40.31,531.6699999999946,2024-03-09,EOD,Reconciled,20,Donald Pugh
7005,81.79,1348.579999999995,2024-03-10,EOD,Reconciled,20,Nicole Diaz
7006,898.69,1910.569999999994,2024-03-11,EOD,Reconciled,20,Robert Hall
7007,300.11,1548.239999999995,2024-03-12,EOD,Reconciled,20,Kevin Weeks
7008,742.11,1325.379999999995,2024-03-13,EOD,Reconciled,20,Ronald White
7009,412.82,665.1299999999951,2024-03-14,EOD,Reconciled,20,David Aguilar
7010,68.84,986.6899999999955,2024-03-15,EOD,Reconciled,20,Keith Garrett
7011,1306.44,1396.869999999995,2024-03-16,EOD,Reconciled,20,Marisa Lowe
7012,58.14,204.7799999999947,2024-03-17,EOD,Reconciled,20,Steven Livingston
7013,586.82,1158.219999999995,2024-03-18,EOD,Reconciled,20,Hannah Barton
7014,386.98,532.489999999994,2024-03-19,EOD,Reconciled,20,Ashley Edwards
7015,489.97,1134.799999999993,2024-03-20,EOD,Reconciled,20,Ashley Taylor
7016,291.33,823.459999999993,2024-03-21,EOD,Reconciled,20,Michael Franco
7017,664.49,850.6699999999925,2024-03-22,EOD,Reconciled,20,Joseph Lawson
7018,905.98,1310.919999999993,2024-03-23,EOD,Reconciled,20,Angelica Carpenter
7019,147.72,1671.719999999993,2024-03-24,EOD,Reconciled,20,Teresa Murray
7020,2084.78,2111.049999999993,2024-03-25,EOD,Reconciled,20,Jordan Miller
7021,1030.12,1033.249999999992,2024-03-26,EOD,Reconciled,20,Patricia Gray DDS
7022,698.49,952.019999999992,2024-03-27,EOD,Reconciled,20,Jennifer Fox
7023,713.45,738.7299999999921,2024-03-28,EOD,Reconciled,20,Denise Torres
7024,176.22,428.0299999999919,2024-03-29,EOD,Reconciled,20,Charles Wright
7025,112.06,334.5899999999923,2024-03-30,EOD,Reconciled,20,Kenneth Mcbride
7026,251.58,500.9999999999928,2024-03-31,EOD,Reconciled,20,Ashley Knight
7027,10.0,-433.6900000000073,2024-04-01,EOD,Reconciled,20,Jacob Logan
7028,10.0,-401.8500000000077,2024-04-02,EOD,Reconciled,20,Ashley Eaton
7029,212.73,319.0099999999924,2024-04-03,EOD,Reconciled,20,Denise Olson
7030,1125.89,1429.509999999992,2024-04-04,EOD,Reconciled,20,Laurie Wilson
7031,1079.08,1886.499999999992,2024-04-05,EOD,Reconciled,20,Melinda Rogers
7032,589.56,1617.229999999993,2024-04-06,EOD,Reconciled,20,Michael Hamilton
7033,123.34,2103.629999999992,2024-04-07,EOD,Reconciled,20,Carolyn Lowe
7034,2795.87,3458.219999999993,2024-04-08,EOD,Reconciled,20,Stephanie Malone
7035,112.76,836.389999999992,2024-04-09,EOD,Reconciled,20,Caitlin Bartlett
7036,390.2,2044.589999999992,2024-04-10,EOD,Reconciled,20,Kelly Washington
7037,303.14,1940.229999999992,2024-04-11,EOD,Reconciled,20,Melissa Melendez
7038,580.11,988.9099999999909,2024-04-12,EOD,Reconciled,20,Melissa Terry
7039,893.92,975.3099999999909,2024-04-13,EOD,Reconciled,20,Karen Conner
7040,551.8,1664.899999999991,2024-04-14,EOD,Reconciled,20,Mark Chandler
7041,727.36,1281.979999999991,2024-04-15,EOD,Reconciled,20,James Torres
7042,1044.3,1272.81999999999,2024-04-16,EOD,Reconciled,20,Charles Clark
7043,147.56,160.3499999999906,2024-04-17,EOD,Reconciled,20,Steven Wilson
7044,309.36,1006.999999999991,2024-04-18,EOD,Reconciled,20,Caleb Guzman
7045,61.58,121.6499999999909,2024-04-19,EOD,Reconciled,20,Louis Hall
7046,308.67,1369.119999999991,2024-04-20,EOD,Reconciled,20,Donald Norris
7047,1970.59,2549.74999999999,2024-04-21,EOD,Reconciled,20,Chris Adams
7048,1922.04,2443.229999999991,2024-04-22,EOD,Reconciled,20,Katie Allen
7049,346.88,697.909999999991,2024-04-23,EOD,Reconciled,20,Kelly Reyes
7050,2250.78,2436.449999999991,2024-04-24,EOD,Reconciled,20,Elizabeth Boyd
7051,1163.86,1718.069999999991,2024-04-25,EOD,Reconciled,20,Robert Burton
7052,766.89,1000.849999999991,2024-04-26,EOD,Reconciled,20,Russell Travis
7053,10.0,-641.1200000000083,2024-04-27,EOD,Reconciled,20,Linda Cook
7054,429.8,487.8099999999918,2024-04-28,EOD,Reconciled,20,Regina Scott
7055,19.52,53.30999999999182,2024-04-29,EOD,Reconciled,20,Michael Stevens
7056,680.2,1253.779999999992,2024-04-30,EOD,Reconciled,20,Jonathan Carter
7057,10.0,-458.7300000000085,2024-05-01,EOD,Reconciled,20,Connor Ruiz
7058,10.0,-843.6300000000084,2024-05-02,EOD,Reconciled,20,Anthony Henry
7059,10.0,-833.5500000000084,2024-05-03,EOD,Reconciled,20,Amy Christian
7060,10.0,-1443.730000000008,2024-05-04,EOD,Reconciled,20,Ian Jacobs
7061,10.0,-631.4200000000087,2024-05-05,EOD,Reconciled,20,Ryan Walker
7062,695.07,777.1299999999911,2024-05-06,EOD,Reconciled,20,Deborah Johnson
7063,10.0,-162.2700000000091,2024-05-07,EOD,Reconciled,20,Michael Walker
7064,144.88,693.679999999991,2024-05-08,EOD,Reconciled,20,Amanda Jenkins
7065,1222.04,2195.839999999991,2024-05-09,EOD,Reconciled,20,Alex Cortez
7066,1804.94,2291.769999999991,2024-05-10,EOD,Reconciled,20,Patrick Green
7067,10.0,-134.7000000000086,2024-05-11,EOD,Reconciled,20,Michael Harris
7068,136.53,431.9399999999914,2024-05-12,EOD,Reconciled,20,Ashley Castillo
7069,10.0,-66.16000000000813,2024-05-13,EOD,Reconciled,20,Juan Norman
7070,10.0,-500.5300000000078,2024-05-14,EOD,Reconciled,20,Joe Hall
7071,10.0,-690.1900000000077,2024-05-15,EOD,Reconciled,20,Derek Garcia
7072,10.0,-863.710000000008,2024-05-16,EOD,Reconciled,20,Deanna Russell
7073,10.0,-462.2900000000076,2024-05-17,EOD,Reconciled,20,Patrick Daniels
7074,10.0,7.209999999992434,2024-05-18,EOD,Reconciled,20,Shawn Huff
7075,948.42,1130.869999999993,2024-05-19,EOD,Reconciled,20,Debra Ross DDS
7076,14.21,33.88999999999297,2024-05-20,EOD,Reconciled,20,Matthew Morgan
7077,10.0,-102.8600000000068,2024-05-21,EOD,Reconciled,20,David Ortiz
7078,10.0,-340.7700000000072,2024-05-22,EOD,Reconciled,20,Connor Bryant
7079,10.0,-562.3600000000067,2024-05-23,EOD,Reconciled,20,Annette Daniel
7080,181.78,294.2599999999933,2024-05-24,EOD,Reconciled,20,Rebecca Rodriguez
7081,27.3,88.09999999999334,2024-05-25,EOD,Reconciled,20,Troy Collins
7082,723.81,825.6499999999933,2024-05-26,EOD,Reconciled,20,Jeffrey Cole
7083,980.28,1205.079999999994,2024-05-27,EOD,Reconciled,20,Stephen Hughes
7084,552.3,647.9199999999942,2024-05-28,EOD,Reconciled,20,Tiffany Hill
7085,610.16,1931.819999999994,2024-05-29,EOD,Reconciled,20,Katherine Miller
7086,176.96,1968.279999999994,2024-05-30,EOD,Reconciled,20,Jennifer Gibson
7087,1765.12,1981.569999999993,2024-05-31,EOD,Reconciled,20,Noah Williams
7088,492.12,1977.149999999993,2024-06-01,EOD,Reconciled,20,Andrew Rasmussen
7089,448.05,1428.199999999993,2024-06-02,EOD,Reconciled,20,Bridget Huerta
7090,303.43,1122.229999999994,2024-06-03,EOD,Reconciled,20,Sandra Martinez
7091,432.27,2084.809999999994,2024-06-04,EOD,Reconciled,20,Susan Sanchez
7092,305.91,2682.099999999994,2024-06-05,EOD,Reconciled,20,Angela Phelps
7093,2571.93,2867.289999999995,2024-06-06,EOD,Reconciled,20,Matthew Dalton DDS
7094,35.32,51.39999999999559,2024-06-07,EOD,Reconciled,20,Cameron Perez
7095,366.53,1590.759999999996,2024-06-08,EOD,Reconciled,20,Vincent Brown
7096,876.07,1748.589999999996,2024-06-09,EOD,Reconciled,20,Vanessa Johnson
7097,102.92,921.0499999999954,2024-06-10,EOD,Reconciled,20,Nicole Griffin
7098,627.37,2228.089999999996,2024-06-11,EOD,Reconciled,20,Sharon Berry
7099,1620.61,1774.539999999996,2024-06-12,EOD,Reconciled,20,Emma Collins
7100,10.0,-666.4100000000035,2024-06-13,EOD,Reconciled,20,Shannon Jones
7101,10.0,-408.8100000000036,2024-06-14,EOD,Reconciled,20,Dustin Donovan
7102,581.23,815.5099999999961,2024-06-15,EOD,Reconciled,20,Scott Eaton
7103,90.61,149.4799999999964,2024-06-16,EOD,Reconciled,20,Christine Sexton
7104,10.0,-262.9700000000034,2024-06-17,EOD,Reconciled,20,Jordan Goodman
7105,720.74,1036.029999999997,2024-06-18,EOD,Reconciled,20,Michael Cannon
7106,159.25,1833.719999999997,2024-06-19,EOD,Reconciled,20,Brian Washington
7107,1164.32,2109.289999999996,2024-06-20,EOD,Reconciled,20,Bill Evans
7108,2069.81,2341.999999999996,2024-06-21,EOD,Reconciled,20,Kimberly Morris
7109,10.0,-226.0200000000034,2024-06-22,EOD,Reconciled,20,Jodi Logan PhD
7110,861.46,1020.929999999997,2024-06-23,EOD,Reconciled,20,Randy Mckinney
7111,119.18,537.1899999999968,2024-06-24,EOD,Reconciled,20,James Torres
7112,778.64,1039.449999999997,2024-06-25,EOD,Reconciled,20,Shannon Powell
7113,231.0,1295.019999999996,2024-06-26,EOD,Reconciled,20,William Mcdonald
7114,442.55,1279.169999999996,2024-06-27,EOD,Reconciled,20,Tamara Daniels
7115,320.25,1005.339999999996,2024-06-28,EOD,Reconciled,20,Cassie Hall
7116,293.37,666.6999999999962,2024-06-29,EOD,Reconciled,20,Michael Holland
7117,388.28,556.8899999999965,2024-06-30,EOD,Reconciled,20,Julia Richards
7118,10.0,-854.4500000000035,2024-07-01,EOD,Reconciled,20,Denise Mccarthy
7119,10.0,-736.1500000000029,2024-07-02,EOD,Reconciled,20,Ashley Smith
7120,10.0,-30.79000000000309,2024-07-03,EOD,Reconciled,20,Ryan Carter
7121,123.84,167.819999999997,2024-07-04,EOD,Reconciled,20,Raymond Maddox
7122,568.34,996.0799999999972,2024-07-05,EOD,Reconciled,20,Pamela Richmond
7123,486.95,1135.919999999997,2024-07-06,EOD,Reconciled,20,Brandon Thomas
7124,34.77,773.1399999999974,2024-07-07,EOD,Reconciled,20,Steven Garcia
7125,607.6,857.939999999998,2024-07-08,EOD,Reconciled,20,Nicole Elliott
7126,2073.36,2392.159999999998,2024-07-09,EOD,Reconciled,20,Jennifer Austin
7127,21.47,616.189999999998,2024-07-10,EOD,Reconciled,20,Daniel Smith
7128,194.49,763.8099999999979,2024-07-11,EOD,Reconciled,20,Patricia Maynard
7129,176.44,1383.149999999998,2024-07-12,EOD,Reconciled,20,Christopher Serrano
7130,544.25,1471.279999999998,2024-07-13,EOD,Reconciled,20,Mark Gomez Jr.
7131,192.34,1141.519999999998,2024-07-14,EOD,Reconciled,20,Ernest Lewis
7132,916.84,1208.229999999998,2024-07-15,EOD,Reconciled,20,Stephen Pope
7133,806.75,1036.909999999998,2024-07-16,EOD,Reconciled,20,Robert Carrillo
7134,441.65,816.6299999999984,2024-07-17,EOD,Reconciled,20,Elizabeth Santos
7135,1309.33,1551.939999999998,2024-07-18,EOD,Reconciled,20,Joseph Perez
7136,319.15,994.1099999999986,2024-07-19,EOD,Reconciled,20,Jon Chang
7137,1169.77,1709.939999999998,2024-07-20,EOD,Reconciled,20,Chad Wilson
7138,1855.84,2228.609999999998,2024-07-21,EOD,Reconciled,20,Janice Gonzales
7139,10.0,-177.0600000000011,2024-07-22,EOD,Reconciled,20,Jennifer Nolan
7140,556.22,1137.469999999998,2024-07-23,EOD,Reconciled,20,Lauren Macdonald
7141,10.0,-630.5500000000013,2024-07-24,EOD,Reconciled,20,Erica Johnson
7142,10.0,-1684.940000000001,2024-07-25,EOD,Reconciled,20,Stephanie Johnson
7143,10.0,-687.4800000000014,2024-07-26,EOD,Reconciled,20,Tyler Ellis
7144,10.0,-716.2900000000016,2024-07-27,EOD,Reconciled,20,Jacob Gonzales
7145,10.0,-440.4600000000008,2024-07-28,EOD,Reconciled,20,Christopher Crawford
7146,10.0,-165.5200000000014,2024-07-29,EOD,Reconciled,20,Christopher Black
7147,10.0,-901.2400000000014,2024-07-30,EOD,Reconciled,20,John Ball
7148,10.0,-597.9700000000014,2024-07-31,EOD,Reconciled,20,Ray Adams
7149,10.0,-316.1800000000011,2024-08-01,EOD,Reconciled,20,Margaret Bailey
7150,10.0,-84.03000000000094,2024-08-02,EOD,Reconciled,20,Cheryl Casey
7151,10.0,-483.0200000000004,2024-08-03,EOD,Reconciled,20,Diana Walker
7152,10.0,-788.7100000000007,2024-08-04,EOD,Reconciled,20,Alexander Logan
7153,10.0,-410.6700000000009,2024-08-05,EOD,Reconciled,20,Dr. Melissa Snyder
7154,10.0,-1522.470000000001,2024-08-06,EOD,Reconciled,20,Christian Davis
7155,10.0,-2142.29,2024-08-07,EOD,Reconciled,20,Sherri Murillo
7156,10.0,-2438.77,2024-08-08,EOD,Reconciled,20,Christian Hill
7157,10.0,-735.6900000000002,2024-08-09,EOD,Reconciled,20,Thomas Rodriguez
7158,10.0,-367.1500000000004,2024-08-10,EOD,Reconciled,20,Rachel Mitchell
7159,221.14,1034.819999999999,2024-08-11,EOD,Reconciled,20,Mary Vega
7160,206.95,1426.909999999999,2024-08-12,EOD,Reconciled,20,Amanda Jones
7161,2716.19,3401.099999999999,2024-08-13,EOD,Reconciled,20,Carrie Cox
7162,110.43,344.6099999999994,2024-08-14,EOD,Reconciled,20,Tyler Fields
7163,1202.43,1822.86,2024-08-15,EOD,Reconciled,20,Ashley Oliver
7164,10.0,-744.7500000000002,2024-08-16,EOD,Reconciled,20,Ann Patterson
7165,108.44,182.21,2024-08-17,EOD,Reconciled,20,Kelly Carter
7166,483.47,995.5000000000001,2024-08-18,EOD,Reconciled,20,Emily Adams
7167,153.23,279.6400000000003,2024-08-19,EOD,Reconciled,20,Lisa Durham
7168,628.6,1161.220000000001,2024-08-20,EOD,Reconciled,20,Brenda Ramirez
7169,10.0,-76.24999999999947,2024-08-21,EOD,Reconciled,20,John Jackson
7170,10.0,-261.8499999999999,2024-08-22,EOD,Reconciled,20,Brent Jackson
7171,960.04,1115.46,2024-08-23,EOD,Reconciled,20,Jessica Kirk
7172,239.94,1638.29,2024-08-24,EOD,Reconciled,20,Tyler Christian
7173,1069.91,1387.91,2024-08-25,EOD,Reconciled,20,Molly Castro
7174,1009.16,1801.27,2024-08-26,EOD,Reconciled,20,Mason Thompson
7175,1247.88,1314.79,2024-08-27,EOD,Reconciled,20,Andrew White
7176,374.88,1935.66,2024-08-28,EOD,Reconciled,20,Joshua Spears
7177,12.1,1361.089999999999,2024-08-29,EOD,Reconciled,20,Jessica Lozano
7178,564.91,1303.439999999999,2024-08-30,EOD,Reconciled,20,John Rodriguez
7179,10.36,17.30999999999901,2024-08-31,EOD,Reconciled,20,Angela Daniels
7180,210.69,566.7799999999988,2024-09-01,EOD,Reconciled,20,Rachael Nguyen
7181,895.47,918.1899999999987,2024-09-02,EOD,Reconciled,20,Mrs. Angela Vincent
7182,328.4,2347.629999999999,2024-09-03,EOD,Reconciled,20,Douglas Gallagher
7183,43.48,3265.339999999998,2024-09-04,EOD,Reconciled,20,Margaret Burke
7184,2703.48,2845.469999999998,2024-09-05,EOD,Reconciled,20,Douglas Montes
7185,10.0,-835.6300000000014,2024-09-06,EOD,Reconciled,20,Joshua Watson
7186,10.0,-542.2100000000013,2024-09-07,EOD,Reconciled,20,Larry Bond
7187,410.16,504.3099999999989,2024-09-08,EOD,Reconciled,20,Allison Fleming
7188,389.47,1324.999999999998,2024-09-09,EOD,Reconciled,20,Kristen Lynch
7189,1866.43,2166.329999999999,2024-09-10,EOD,Reconciled,20,John Hubbard
7190,107.81,652.9599999999988,2024-09-11,EOD,Reconciled,20,Philip Mitchell II
7191,40.23,171.5199999999985,2024-09-12,EOD,Reconciled,20,James Hernandez
7192,680.26,1153.829999999999,2024-09-13,EOD,Reconciled,20,Gregory Willis
7193,472.45,1195.709999999999,2024-09-14,EOD,Reconciled,20,Karina Frye
7194,1125.89,2269.059999999999,2024-09-15,EOD,Reconciled,20,Rhonda Brooks
7195,2273.75,2324.19,2024-09-16,EOD,Reconciled,20,Jacob Cook
7196,187.55,332.8699999999992,2024-09-17,EOD,Reconciled,20,Shelby King
7197,194.28,595.9299999999989,2024-09-18,EOD,Reconciled,20,Paula Ruiz
7198,600.28,1254.549999999999,2024-09-19,EOD,Reconciled,20,Gregory Davis
7199,81.98,239.109999999999,2024-09-20,EOD,Reconciled,20,Todd Park
7200,62.08,778.8699999999991,2024-09-21,EOD,Reconciled,20,Amy Smith
7201,1275.65,1907.029999999999,2024-09-22,EOD,Reconciled,20,Linda Chapman
7202,164.37,1035.739999999999,2024-09-23,EOD,Reconciled,20,Heather Ho
7203,386.33,1331.439999999999,2024-09-24,EOD,Reconciled,20,Richard Young
7204,832.92,2321.819999999999,2024-09-25,EOD,Reconciled,20,Miguel Frazier
7205,799.06,814.939999999999,2024-09-26,EOD,Reconciled,20,Robert Espinoza
7206,780.0,945.2099999999992,2024-09-27,EOD,Reconciled,20,Seth Freeman
7207,1038.15,1228.629999999999,2024-09-28,EOD,Reconciled,20,Amy Michael
7208,115.07,333.7699999999991,2024-09-29,EOD,Reconciled,20,Alejandro Davidson
7209,269.12,1128.689999999999,2024-09-30,EOD,Reconciled,20,Alison Campbell
7210,685.75,2656.279999999999,2024-10-01,EOD,Reconciled,20,Andrea Gates
7211,2048.41,3096.73,2024-10-02,EOD,Reconciled,20,Albert Warner
7212,921.44,1042.88,2024-10-03,EOD,Reconciled,20,Toni Barnes
7213,286.62,480.0599999999994,2024-10-04,EOD,Reconciled,20,Gregory Morales
7214,71.57,917.1899999999997,2024-10-05,EOD,Reconciled,20,Mary Vincent
7215,347.24,494.4599999999997,2024-10-06,EOD,Reconciled,20,Dean Jennings
7216,117.86,1441.09,2024-10-07,EOD,Reconciled,20,Melissa Stevenson
7217,156.92,746.8699999999999,2024-10-08,EOD,Reconciled,20,Aaron Farley
7218,163.95,1542.02,2024-10-09,EOD,Reconciled,20,Alison Allen
7219,668.62,2299.5,2024-10-10,EOD,Reconciled,20,Patricia Smith
7220,1045.42,1048.56,2024-10-11,EOD,Reconciled,20,Sandra Harrell
7221,10.0,-1118.5,2024-10-12,EOD,Reconciled,20,Keith White
7222,10.0,-715.9800000000002,2024-10-13,EOD,Reconciled,20,Brian Jones
7223,381.26,386.5599999999998,2024-10-14,EOD,Reconciled,20,Rachel Miller
7224,364.36,733.3999999999994,2024-10-15,EOD,Reconciled,20,Mr. Carlos Wall Jr.
7225,402.64,990.8899999999994,2024-10-16,EOD,Reconciled,20,Dennis Hernandez
7226,121.35,371.9099999999994,2024-10-17,EOD,Reconciled,20,Joel Silva
7227,1180.65,2163.7,2024-10-18,EOD,Reconciled,20,Joseph Alvarez
7228,710.82,1105.35,2024-10-19,EOD,Reconciled,20,John Williamson
7229,929.83,2128.83,2024-10-20,EOD,Reconciled,20,Michael Mueller
7230,1066.77,1270.67,2024-10-21,EOD,Reconciled,20,Donna Martinez
7231,829.24,863.3100000000002,2024-10-22,EOD,Reconciled,20,Megan Tyler
7232,116.66,231.92,2024-10-23,EOD,Reconciled,20,Robert Ray
7233,10.0,-123.5299999999994,2024-10-24,EOD,Reconciled,20,Timothy Johnson
7234,10.0,-887.6799999999989,2024-10-25,EOD,Reconciled,20,Dr. Katrina Scott
7235,10.0,-982.1599999999991,2024-10-26,EOD,Reconciled,20,Dennis Raymond
7236,10.0,-589.3599999999985,2024-10-27,EOD,Reconciled,20,Lori Edwards
7237,10.0,-213.2199999999981,2024-10-28,EOD,Reconciled,20,Justin Gonzalez
7238,10.0,-901.9399999999982,2024-10-29,EOD,Reconciled,20,Shelby Jordan
7239,10.0,-251.5299999999982,2024-10-30,EOD,Reconciled,20,Caitlin King
7240,34.8,35.52000000000166,2024-10-31,EOD,Reconciled,20,Hannah Hughes
7241,56.01,1988.340000000002,2024-11-01,EOD,Reconciled,20,Melanie Malone
7242,702.07,2333.500000000002,2024-11-02,EOD,Reconciled,20,Melanie Smith
7243,2590.74,2804.580000000001,2024-11-03,EOD,Reconciled,20,Jennifer Neal
7244,39.35,1002.150000000002,2024-11-04,EOD,Reconciled,20,Mrs. Katie Marshall
7245,468.93,1106.180000000002,2024-11-05,EOD,Reconciled,20,Jared Williamson
7246,523.34,666.2400000000013,2024-11-06,EOD,Reconciled,20,Anna Walker
7247,462.6,546.1000000000013,2024-11-07,EOD,Reconciled,20,Lauren Smith
7248,10.0,-176.8099999999985,2024-11-08,EOD,Reconciled,20,Nancy Wall
7249,980.75,1004.630000000001,2024-11-09,EOD,Reconciled,20,Christopher Stewart
7250,10.0,-239.4399999999989,2024-11-10,EOD,Reconciled,20,Luke Dennis
7251,50.23,85.68000000000102,2024-11-11,EOD,Reconciled,20,George Sullivan
7252,1190.77,1232.280000000001,2024-11-12,EOD,Reconciled,20,Jeffery Gross
7253,1071.59,1477.540000000001,2024-11-13,EOD,Reconciled,20,Robert Landry
7254,1702.65,2286.730000000001,2024-11-14,EOD,Reconciled,20,Tammy Collins
7255,923.9,2896.240000000001,2024-11-15,EOD,Reconciled,20,Beth Mckenzie
7256,1958.75,2934.900000000001,2024-11-16,EOD,Reconciled,20,Brad Williams
7257,144.2,343.2500000000003,2024-11-17,EOD,Reconciled,20,Garrett Thomas
7258,10.0,-709.5,2024-11-18,EOD,Reconciled,20,Tiffany Fisher
7259,10.0,-756.4599999999998,2024-11-19,EOD,Reconciled,20,William Hart
7260,10.0,-1176.21,2024-11-20,EOD,Reconciled,20,Jason Ruiz
7261,10.0,-2228.55,2024-11-21,EOD,Reconciled,20,Lindsay Hansen
7262,10.0,-1671.77,2024-11-22,EOD,Reconciled,20,Patrick Valenzuela
7263,10.0,-2169.23,2024-11-23,EOD,Reconciled,20,Jennifer Aguilar
7264,10.0,-1347.99,2024-11-24,EOD,Reconciled,20,Tony Stokes
7265,361.8,498.8499999999997,2024-11-25,EOD,Reconciled,20,Jeremy Mathews
7266,10.0,-50.73000000000015,2024-11-26,EOD,Reconciled,20,Larry Espinoza
7267,10.0,-145.7300000000001,2024-11-27,EOD,Reconciled,20,Katherine Daugherty
7268,799.1,822.8100000000001,2024-11-28,EOD,Reconciled,20,Jessica Collier
7269,99.72,620.2700000000003,2024-11-29,EOD,Reconciled,20,Kayla Cole
7270,171.78,277.3900000000003,2024-11-30,EOD,Reconciled,20,Tyler Miller
7271,41.98,97.28999999999992,2024-12-01,EOD,Reconciled,20,Sarah Snow
7272,95.42,145.4299999999999,2024-12-02,EOD,Reconciled,20,Ryan Wiggins
7273,217.66,1033.49,2024-12-03,EOD,Reconciled,20,Catherine Hendrix
7274,417.37,1215.16,2024-12-04,EOD,Reconciled,20,Jessica White
7275,228.34,1018.870000000001,2024-12-05,EOD,Reconciled,20,Nicholas Long
7276,1319.34,1325.400000000001,2024-12-06,EOD,Reconciled,20,Kelly Hines
7277,140.82,530.7800000000007,2024-12-07,EOD,Reconciled,20,Austin Osborn
7278,172.08,177.1200000000007,2024-12-08,EOD,Reconciled,20,Cynthia Rivera
7279,10.0,-28.42999999999955,2024-12-09,EOD,Reconciled,20,Rebecca Case
7280,10.0,-475.6399999999996,2024-12-10,EOD,Reconciled,20,Angela Dunn
7281,10.0,-134.6299999999991,2024-12-11,EOD,Reconciled,20,Heidi Lowe
7282,25.38,36.75000000000085,2024-12-12,EOD,Reconciled,20,Matthew Skinner
7283,215.16,562.9800000000007,2024-12-13,EOD,Reconciled,20,Nina Fitzpatrick
7284,1562.55,2096.760000000001,2024-12-14,EOD,Reconciled,20,Michael Smith
7285,1449.07,1656.310000000001,2024-12-15,EOD,Reconciled,20,Natalie Atkinson
7286,10.0,-462.7999999999987,2024-12-16,EOD,Reconciled,20,Mackenzie Jones
7287,581.56,744.9600000000011,2024-12-17,EOD,Reconciled,20,Heather Martin
7288,911.06,1325.330000000001,2024-12-18,EOD,Reconciled,20,Jason Gregory
7289,401.12,1799.300000000001,2024-12-19,EOD,Reconciled,20,Keith Wright
7290,916.92,1385.860000000001,2024-12-20,EOD,Reconciled,20,Daniel Moreno
7291,134.93,1528.390000000001,2024-12-21,EOD,Reconciled,20,April Stone
7292,1654.17,2089.000000000001,2024-12-22,EOD,Reconciled,20,Robin Williams
7293,61.9,262.5400000000008,2024-12-23,EOD,Reconciled,20,John Hill Jr.
7294,586.64,880.370000000001,2024-12-24,EOD,Reconciled,20,Andrew Espinoza
7295,1838.98,1930.98,2024-12-25,EOD,Reconciled,20,Jerry Stewart
7296,1070.22,1397.170000000001,2024-12-26,EOD,Reconciled,20,Alejandro Smith
7297,29.45,46.60000000000082,2024-12-27,EOD,Reconciled,20,David Green
7298,169.28,987.500000000001,2024-12-28,EOD,Reconciled,20,Michael Barrett
7299,954.54,1875.660000000001,2024-12-29,EOD,Reconciled,20,Donald Adkins
7300,24.52,61.39000000000102,2024-12-30,EOD,Reconciled,20,Michael Woods
7301,21.54,281.6799999999998,2024-01-01,EOD,Reconciled,21,Kathy Rodgers
7302,1273.45,1330.92,2024-01-02,EOD,Reconciled,21,Christina Ramirez
7303,404.96,1638.22,2024-01-03,EOD,Reconciled,21,Bryan Williams
7304,205.23,1689.46,2024-01-04,EOD,Reconciled,21,Adriana Morgan
7305,444.33,1720.99,2024-01-05,EOD,Reconciled,21,Jill Robinson
